date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:25:05	2753/2753	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:05%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-truro%2F	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embedcb2d.json	(from https://www.tristanparker.co.uk/web-design-truro/)
06:25:07	2838/2838	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jun%202022%2002:25:06%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-truro%2F&format=xml	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embedeb11	(from https://www.tristanparker.co.uk/web-design-truro/)
06:25:08	131275/131275	---MCZ	200	added ('OK')	text/css	etag:W/%2262920e9b-200cb%22	https://www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-4612.css?ver=1653739163	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-4612aa26.css	(from https://www.tristanparker.co.uk/web-design-torquay/)
06:25:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jun%202022%2002:25:07%20GMT	https://www.tristanparker.co.uk/?p=4620	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/index0db5.html	(from https://www.tristanparker.co.uk/web-design-truro/)
06:25:09	197369/197369	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:08%20GMT	https://www.tristanparker.co.uk/wp-json/wp/v2/pages/4612	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/wp/v2/pages/4612.json	(from https://www.tristanparker.co.uk/web-design-torquay/)
06:25:09	2779/2779	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:09%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-torquay%2F	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed8ea4.json	(from https://www.tristanparker.co.uk/web-design-torquay/)
06:25:11	2864/2864	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jun%202022%2002:25:10%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-torquay%2F&format=xml	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed04de	(from https://www.tristanparker.co.uk/web-design-torquay/)
06:25:12	131275/131275	---MCZ	200	added ('OK')	text/css	etag:W/%2262920e93-200cb%22	https://www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-4342.css?ver=1653739155	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-4342b099.css	(from https://www.tristanparker.co.uk/web-design-tiverton/)
06:25:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jun%202022%2002:25:11%20GMT	https://www.tristanparker.co.uk/?p=4612	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/index0257.html	(from https://www.tristanparker.co.uk/web-design-torquay/)
06:25:13	197465/197465	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:12%20GMT	https://www.tristanparker.co.uk/wp-json/wp/v2/pages/4342	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/wp/v2/pages/4342.json	(from https://www.tristanparker.co.uk/web-design-tiverton/)
06:25:13	2777/2777	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:13%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-tiverton%2F	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed3b4c.json	(from https://www.tristanparker.co.uk/web-design-tiverton/)
06:25:15	2862/2862	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jun%202022%2002:25:14%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-tiverton%2F&format=xml	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed9fae	(from https://www.tristanparker.co.uk/web-design-tiverton/)
06:25:16	131275/131275	---MCZ	200	added ('OK')	text/css	etag:W/%2262920e8c-200cb%22	https://www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-4337.css?ver=1653739148	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-43378408.css	(from https://www.tristanparker.co.uk/web-design-taunton/)
06:25:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jun%202022%2002:25:15%20GMT	https://www.tristanparker.co.uk/?p=4342	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/index969d.html	(from https://www.tristanparker.co.uk/web-design-tiverton/)
06:25:17	197441/197441	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:16%20GMT	https://www.tristanparker.co.uk/wp-json/wp/v2/pages/4337	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/wp/v2/pages/4337.json	(from https://www.tristanparker.co.uk/web-design-taunton/)
06:25:17	2785/2785	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:17%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-taunton%2F	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embedf696.json	(from https://www.tristanparker.co.uk/web-design-taunton/)
06:25:19	2870/2870	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jun%202022%2002:25:18%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-taunton%2F&format=xml	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embedd89e	(from https://www.tristanparker.co.uk/web-design-taunton/)
06:25:20	131275/131275	---MCZ	200	added ('OK')	text/css	etag:W/%2262920e7b-200cb%22	https://www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-4331.css?ver=1653739131	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-43310d0f.css	(from https://www.tristanparker.co.uk/web-design-paignton/)
06:25:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jun%202022%2002:25:19%20GMT	https://www.tristanparker.co.uk/?p=4337	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/index1916.html	(from https://www.tristanparker.co.uk/web-design-taunton/)
06:25:21	197549/197549	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:20%20GMT	https://www.tristanparker.co.uk/wp-json/wp/v2/pages/4331	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/wp/v2/pages/4331.json	(from https://www.tristanparker.co.uk/web-design-paignton/)
06:25:21	2791/2791	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:21%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-paignton%2F	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed4eb7.json	(from https://www.tristanparker.co.uk/web-design-paignton/)
06:25:23	2876/2876	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jun%202022%2002:25:22%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-paignton%2F&format=xml	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embedfad5	(from https://www.tristanparker.co.uk/web-design-paignton/)
06:25:24	131275/131275	---MCZ	200	added ('OK')	text/css	etag:W/%2262920e72-200cb%22	https://www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-4325.css?ver=1653739122	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-4325f8ac.css	(from https://www.tristanparker.co.uk/web-design-newquay/)
06:25:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jun%202022%2002:25:23%20GMT	https://www.tristanparker.co.uk/?p=4331	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/indexcc5f.html	(from https://www.tristanparker.co.uk/web-design-paignton/)
06:25:25	197607/197607	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:24%20GMT	https://www.tristanparker.co.uk/wp-json/wp/v2/pages/4325	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/wp/v2/pages/4325.json	(from https://www.tristanparker.co.uk/web-design-newquay/)
06:25:25	2786/2786	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:25%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-newquay%2F	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed995d.json	(from https://www.tristanparker.co.uk/web-design-newquay/)
06:25:27	2871/2871	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jun%202022%2002:25:26%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-newquay%2F&format=xml	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embedc89d	(from https://www.tristanparker.co.uk/web-design-newquay/)
06:25:28	131275/131275	---MCZ	200	added ('OK')	text/css	etag:W/%2262920e6a-200cb%22	https://www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-4320.css?ver=1653739114	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-43208ced.css	(from https://www.tristanparker.co.uk/web-design-exmouth/)
06:25:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jun%202022%2002:25:27%20GMT	https://www.tristanparker.co.uk/?p=4325	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/indexb354.html	(from https://www.tristanparker.co.uk/web-design-newquay/)
06:25:29	197494/197494	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:28%20GMT	https://www.tristanparker.co.uk/wp-json/wp/v2/pages/4320	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/wp/v2/pages/4320.json	(from https://www.tristanparker.co.uk/web-design-exmouth/)
06:25:29	2768/2768	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:29%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-exmouth%2F	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed3857.json	(from https://www.tristanparker.co.uk/web-design-exmouth/)
06:25:31	2853/2853	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jun%202022%2002:25:30%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-exmouth%2F&format=xml	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed3207	(from https://www.tristanparker.co.uk/web-design-exmouth/)
06:25:32	131275/131275	---MCZ	200	added ('OK')	text/css	etag:W/%2262920e61-200cb%22	https://www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-4314.css?ver=1653739105	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-43146030.css	(from https://www.tristanparker.co.uk/web-design-devon/)
06:25:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jun%202022%2002:25:31%20GMT	https://www.tristanparker.co.uk/?p=4320	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/indexa791.html	(from https://www.tristanparker.co.uk/web-design-exmouth/)
06:25:33	197423/197423	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:32%20GMT	https://www.tristanparker.co.uk/wp-json/wp/v2/pages/4314	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/wp/v2/pages/4314.json	(from https://www.tristanparker.co.uk/web-design-devon/)
06:25:33	2760/2760	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:33%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-devon%2F	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embeda0cb.json	(from https://www.tristanparker.co.uk/web-design-devon/)
06:25:35	2845/2845	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jun%202022%2002:25:34%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-devon%2F&format=xml	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embedefc7	(from https://www.tristanparker.co.uk/web-design-devon/)
06:25:36	131275/131275	---MCZ	200	added ('OK')	text/css	etag:W/%2262920e59-200cb%22	https://www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-4308.css?ver=1653739097	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-43088d38.css	(from https://www.tristanparker.co.uk/web-design-cornwall/)
06:25:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jun%202022%2002:25:35%20GMT	https://www.tristanparker.co.uk/?p=4314	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/indexb999.html	(from https://www.tristanparker.co.uk/web-design-devon/)
06:25:37	197477/197477	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:36%20GMT	https://www.tristanparker.co.uk/wp-json/wp/v2/pages/4308	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/wp/v2/pages/4308.json	(from https://www.tristanparker.co.uk/web-design-cornwall/)
06:25:37	2784/2784	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:37%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-cornwall%2F	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed6d61.json	(from https://www.tristanparker.co.uk/web-design-cornwall/)
06:25:39	2869/2869	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jun%202022%2002:25:38%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-cornwall%2F&format=xml	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed81db	(from https://www.tristanparker.co.uk/web-design-cornwall/)
06:25:40	131205/131205	---MCZ	200	added ('OK')	text/css	etag:W/%226291290b-20085%22	https://www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-4301.css?ver=1653680395	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-43010ac6.css	(from https://www.tristanparker.co.uk/web-design-bideford/)
06:25:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jun%202022%2002:25:39%20GMT	https://www.tristanparker.co.uk/?p=4308	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/index5ffc.html	(from https://www.tristanparker.co.uk/web-design-cornwall/)
06:25:41	196882/196882	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:41%20GMT	https://www.tristanparker.co.uk/wp-json/wp/v2/pages/4301	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/wp/v2/pages/4301.json	(from https://www.tristanparker.co.uk/web-design-bideford/)
06:25:43	2769/2769	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:41%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-bideford%2F	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embeda0a8.json	(from https://www.tristanparker.co.uk/web-design-bideford/)
06:25:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jun%202022%2002:25:42%20GMT	https://www.tristanparker.co.uk/?p=4301	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/indexde62.html	(from https://www.tristanparker.co.uk/web-design-bideford/)
06:25:44	2854/2854	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jun%202022%2002:25:43%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-bideford%2F&format=xml	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed3723	(from https://www.tristanparker.co.uk/web-design-bideford/)
06:25:45	131148/131148	---MCZ	200	added ('OK')	text/css	etag:W/%2262909b37-2004c%22	https://www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-4295.css?ver=1653644087	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-42958355.css	(from https://www.tristanparker.co.uk/web-design-barnstaple/)
06:25:46	196834/196834	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:45%20GMT	https://www.tristanparker.co.uk/wp-json/wp/v2/pages/4295	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/wp/v2/pages/4295.json	(from https://www.tristanparker.co.uk/web-design-barnstaple/)
06:25:46	2787/2787	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:46%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-barnstaple%2F	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embedae9c.json	(from https://www.tristanparker.co.uk/web-design-barnstaple/)
06:25:48	2872/2872	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jun%202022%2002:25:47%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fweb-design-barnstaple%2F&format=xml	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed4205	(from https://www.tristanparker.co.uk/web-design-barnstaple/)
06:25:49	138177/138177	---MCZ	200	added ('OK')	text/css	etag:W/%2262920e13-21bc1%22	https://www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-3955.css?ver=1653739027	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-39554c6b.css	(from https://www.tristanparker.co.uk/seo-paignton/)
06:25:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jun%202022%2002:25:48%20GMT	https://www.tristanparker.co.uk/?p=4295	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/index8ba8.html	(from https://www.tristanparker.co.uk/web-design-barnstaple/)
06:25:50	181546/181546	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:49%20GMT	https://www.tristanparker.co.uk/wp-json/wp/v2/pages/3955	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/wp/v2/pages/3955.json	(from https://www.tristanparker.co.uk/seo-paignton/)
06:25:50	2745/2745	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:50%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fseo-paignton%2F	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed8b55.json	(from https://www.tristanparker.co.uk/seo-paignton/)
06:25:52	2834/2834	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jun%202022%2002:25:51%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fseo-paignton%2F&format=xml	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed81bc	(from https://www.tristanparker.co.uk/seo-paignton/)
06:25:53	140818/140818	---MCZ	200	added ('OK')	text/css	etag:W/%2262920e44-22612%22	https://www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-3939.css?ver=1653739076	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-39395d18.css	(from https://www.tristanparker.co.uk/seo-truro/)
06:25:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jun%202022%2002:25:52%20GMT	https://www.tristanparker.co.uk/?p=3955	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/indexc4e2.html	(from https://www.tristanparker.co.uk/seo-paignton/)
06:25:54	181445/181445	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:53%20GMT	https://www.tristanparker.co.uk/wp-json/wp/v2/pages/3939	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/wp/v2/pages/3939.json	(from https://www.tristanparker.co.uk/seo-truro/)
06:25:54	2734/2734	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:54%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fseo-truro%2F	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed865a.json	(from https://www.tristanparker.co.uk/seo-truro/)
06:25:56	2819/2819	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jun%202022%2002:25:55%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fseo-truro%2F&format=xml	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embedd44c	(from https://www.tristanparker.co.uk/seo-truro/)
06:25:57	151992/151992	---MCZ	200	added ('OK')	text/css	etag:W/%2262908f86-251b8%22	https://www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-3932.css?ver=1653641094	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-3932b1eb.css	(from https://www.tristanparker.co.uk/seo-newquay/)
06:25:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jun%202022%2002:25:56%20GMT	https://www.tristanparker.co.uk/?p=3939	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/index9d4f.html	(from https://www.tristanparker.co.uk/seo-truro/)
06:25:58	184684/184684	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:57%20GMT	https://www.tristanparker.co.uk/wp-json/wp/v2/pages/3932	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/wp/v2/pages/3932.json	(from https://www.tristanparker.co.uk/seo-newquay/)
06:25:58	2751/2751	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:25:58%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fseo-newquay%2F	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embede5e2.json	(from https://www.tristanparker.co.uk/seo-newquay/)
06:26:00	2836/2836	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jun%202022%2002:25:59%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fseo-newquay%2F&format=xml	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed1eca	(from https://www.tristanparker.co.uk/seo-newquay/)
06:26:01	146271/146271	---MCZ	200	added ('OK')	text/css	etag:W/%2262920d6b-23b5f%22	https://www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-3927.css?ver=1653738859	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-content/uploads/elementor/css/post-39272c19.css	(from https://www.tristanparker.co.uk/seo-cornwall/)
06:26:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jun%202022%2002:26:00%20GMT	https://www.tristanparker.co.uk/?p=3932	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/index6e30.html	(from https://www.tristanparker.co.uk/seo-newquay/)
06:26:02	187063/187063	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:26:01%20GMT	https://www.tristanparker.co.uk/wp-json/wp/v2/pages/3927	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/wp/v2/pages/3927.json	(from https://www.tristanparker.co.uk/seo-cornwall/)
06:26:02	2765/2765	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jun%202022%2002:26:02%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fseo-cornwall%2F	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embedd7fa.json	(from https://www.tristanparker.co.uk/seo-cornwall/)
06:26:04	2850/2850	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jun%202022%2002:26:03%20GMT	https://www.tristanparker.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tristanparker.co.uk%2Fseo-cornwall%2F&format=xml	/Users/ibrahimyasir/Documents/new/portfolio/www.tristanparker.co.uk/wp-json/oembed/1.0/embed01ed	(from https://www.tristanparker.co.uk/seo-cornwall/)
